Date,Close/Last,Volume,Open,High,Low
04/09/2019,$83.4666,1625407,$84.1065,$84.5771,$83.2595
04/08/2019,$84.5394,2049896,$84.2477,$84.9724,$83.636
04/05/2019,$83.9183,1897715,$84.3512,$84.6524,$83.636
04/04/2019,$84.2759,1379245,$82.5443,$84.3136,$82.3184
04/03/2019,$82.2996,1478146,$82.1584,$82.3467,$81.7444
04/02/2019,$81.6785,1714722,$81.7726,$82.3278,$81.2173
04/01/2019,$82.1867,1650209,$82.469,$82.5114,$81.6408
03/29/2019,$81.7914,1503767,$82.1396,$82.5349,$81.3867
03/28/2019,$82.0267,1605527,$82.2243,$83.2501,$81.6785
03/27/2019,$80.2951,1184412,$80.3327,$80.775,$79.6105
03/26/2019,$80.0033,1068903,$80.2668,$80.5868,$79.5657
03/25/2019,$79.5328,1370525,$78.8363,$79.6739,$78.4129
03/22/2019,$78.7893,1463166,$80.1539,$80.3986,$78.7799
03/21/2019,$80.7844,1127069,$79.9657,$81.0103,$79.7492
03/20/2019,$79.9186,1872917,$81.2644,$81.4056,$79.6175
03/19/2019,$81.415,2112098,$81.2173,$81.9044,$80.7938
03/18/2019,$80.9915,2139189,$80.041,$81.0244,$79.6457
03/15/2019,$79.7869,4416102,$79.928,$80.3327,$78.9869
03/14/2019,$79.9374,1201485,$80.1068,$80.2386,$79.3822
03/13/2019,$80.041,1944079,$79.9751,$80.728,$79.5328
03/12/2019,$79.7869,1418526,$80.3703,$80.6244,$79.5045
03/11/2019,$80.1068,1879672,$79.401,$80.3139,$79.3445
03/08/2019,$79.2504,1734375,$79.4951,$79.9438,$77.8952
03/07/2019,$79.9939,1982013,$79.9186,$80.0316,$79.2975
03/06/2019,$80.3703,892914,$80.6997,$81.1609,$80.0221
03/05/2019,$80.4739,1187574,$81.0574,$81.4526,$80.4362
03/04/2019,$80.7938,1248998,$82.2808,$82.4125,$80.5774
03/01/2019,$82.1396,1441902,$83.0807,$83.5983,$81.5373
02/28/2019,$82.2149,1384946,$82.5914,$82.7702,$82.0361
02/27/2019,$82.5631,1426664,$82.0361,$82.6666,$81.6126
02/26/2019,$82.1867,1429227,$81.8573,$82.4596,$81.8197
02/25/2019,$81.8479,2048505,$81.8761,$82.5188,$81.4338
02/22/2019,$81.4056,1737689,$81.1609,$81.8573,$81.1326
02/21/2019,$80.7468,2126955,$81.2079,$81.3679,$80.5209
02/20/2019,$81.2832,1354632,$81.462,$81.6126,$80.9632
02/19/2019,$81.622,1814786,$81.2362,$81.8949,$80.9632
02/15/2019,$81.782,1866008,$81.5561,$82.149,$81.3962
02/14/2019,$80.9068,1138281,$80.6527,$81.1797,$79.9657
02/13/2019,$81.3867,982851,$81.8761,$82.0267,$80.9632
02/12/2019,$81.5373,1897874,$80.8033,$81.6314,$80.5454
02/11/2019,$80.455,1343628,$80.8409,$80.9727,$80.2292
02/08/2019,$80.728,3418430,$80.6997,$81.2079,$80.4362
02/07/2019,$80.9727,1941617,$80.5303,$81.0612,$79.9845
02/06/2019,$81.3773,1472526,$80.935,$81.4432,$79.9939
02/05/2019,$80.6903,2455777,$80.6621,$81.2456,$80.3233
02/04/2019,$80.0504,2103558,$79.0528,$80.0504,$78.6199
02/01/2019,$79.2693,1894738,$79.2316,$79.328,$78.1964
01/31/2019,$79.2128,3278643,$79.6269,$79.9939,$78.5506
01/30/2019,$79.6269,2103838,$79.2975,$79.8998,$78.6011
01/29/2019,$79.1281,2973727,$78.8928,$79.6081,$78.4034
01/28/2019,$78.7705,2973802,$78.0835,$78.8646,$77.6129
01/25/2019,$78.5823,2162254,$79.2034,$79.8527,$78.4034
01/24/2019,$78.4317,3115078,$77.9235,$78.4976,$77.2647
01/23/2019,$78.0082,3635779,$77.2835,$78.2246,$76.8224
01/22/2019,$76.9541,4719764,$77.3588,$78.3846,$76.3424
01/18/2019,$77.4906,6281849,$77.3776,$79.4151,$75.2884
01/17/2019,$68.9453,3653525,$67.449,$68.9642,$67.3605
01/16/2019,$67.6843,1968123,$67.4584,$68.007,$67.1761
01/15/2019,$67.816,1809685,$67.5149,$68.3524,$67.2043
01/14/2019,$67.4113,3392992,$66.6114,$67.816,$66.1314
01/11/2019,$67.2513,2856815,$68.5971,$68.7948,$66.9126
01/10/2019,$69.303,1626739,$69.0677,$69.5288,$68.183
01/09/2019,$70.3664,1886160,$70.4605,$71.2134,$70.0276
01/08/2019,$70.2158,2332283,$69.5571,$70.2158,$68.7571
01/07/2019,$68.6818,1811064,$67.5619,$69.2277,$67.3737
01/04/2019,$67.4113,1967137,$65.8962,$67.7643,$65.8679
01/03/2019,$65.1715,1880019,$66.7808,$66.7808,$65.0021
01/02/2019,$67.1478,1881210,$65.8397,$67.496,$65.4632
12/31/2018,$67.1384,1528456,$66.6867,$67.4019,$66.4044
12/28/2018,$66.4138,1838788,$66.649,$67.496,$65.7362
12/27/2018,$66.2726,2541813,$65.1245,$66.2914,$63.8351
12/26/2018,$65.6421,3358977,$63.5434,$65.6421,$63.2187
12/24/2018,$63.3552,1525540,$65.5385,$65.6515,$63.3552
12/21/2018,$65.755,4266064,$65.9903,$67.7407,$65.1433
12/20/2018,$65.9244,3216253,$67.3078,$68.3995,$65.1245
12/19/2018,$67.609,2560284,$69.4441,$70.1029,$67.1761
12/18/2018,$69.4347,2521599,$69.5194,$70.6958,$68.8512
12/17/2018,$68.7477,2529919,$69.9523,$70.2441,$68.3148
12/14/2018,$70.724,1698599,$71.0816,$72.5592,$70.4511
12/13/2018,$71.731,2019496,$72.3992,$72.7192,$71.3828
